id,name,pub,installs,rating,ratings,updated,months,repo_full,gh_pushed,commit_months,archived,licence,open_issues,stars
spadin.remote-x11,Remote X11,Joel Spadin,115191,4.2,5,2021-01-31,67.0,ChaosinaCan/vscode-remote-x11,2023-04-19,40.4,True,NONE,41,41
EthanSK.restore-terminals,Restore Terminals,Ethan Sarif-Kattan,115091,4.76,37,2026-08-04,0.9,,,,,,,
dannysteenman.cloudformation-yaml-snippets,AWS CloudFormation Snippets,Danny Steenman,115045,5.0,1,2026-08-28,0.1,,,,,,,
rohinivsenthil.postcode,Postcode,Rohini Senthil,114967,4.27,11,2021-09-09,59.7,rohinivsenthil/postcode,2021-09-27,59.1,False,MIT,24,353
katalon-llc.katalium,Katalium - Selenium and TestNG made easy,Katalon Inc.,114908,5.0,5,2022-11-07,45.8,katalon-studio/katalium-vscode-extension,2025-06-21,14.4,False,NOASSERTION,35,7
jamespearson.al-test-runner,AL Test Runner,James Pearson,114834,5.0,5,2026-02-04,6.9,,,,,,,
flyfly6.terminal-in-status-bar,Terminal in Status Bar,flyfly6,114688,4.67,3,2023-05-29,39.1,flyfly6/terminal-in-status-bar,2023-05-29,39.1,False,MIT,2,3
DougFinke.vscode-pandoc,vscode-pandoc,DougFinke,114648,5.0,7,2016-08-20,120.4,dfinke/vscode-pandoc,2024-04-07,28.8,False,NONE,36,133
kevinglasson.cornflakes-linter,cornflakes-linter,kevinglasson,114107,5.0,3,2020-05-31,75.0,kevinglasson/vscode-cornflakes-linter,2022-07-12,49.7,False,MIT,9,5
brunnerh.insert-unicode,Insert Unicode,brunnerh,113923,4.36,22,2023-09-26,35.2,brunnerh/insert-unicode,2024-10-14,22.6,False,MIT,12,42
vsc-snippets.vsc-php-snippets,PHP Snippets,VSCSnippets,113922,5.0,1,2019-01-19,91.4,,,,,,,
nidu.copy-json-path,copy-json-path,nidu,113885,4.96,23,2024-03-15,29.6,nidu/vscode-copy-json-path,2024-06-16,26.5,False,MIT,6,23
jirkavrba.subway-surfers,Subway Surfers,Jiří Vrba,113882,4.71,28,2024-07-07,25.8,jirkavrba/vscode-subway-surfers,2024-07-06,25.9,False,MIT,17,327
AvaloniaTeam.vscode-avalonia,Avalonia for VSCode,Avalonia Team,113820,3.84,25,2026-08-07,0.8,,,,,,,
ms-vscode.anycode-rust,anycode-rust,Microsoft,113797,0,0,2025-03-28,17.1,,,,,,,
tldraw-org.tldraw-vscode,tldraw,tldraw,113767,5.0,19,2026-09-01,0.0,,,,,,,
Dunn.redis,Redis,Dunn,113588,4.25,8,2021-07-12,61.7,pikadun/vscode-redis,2022-02-07,54.8,True,NONE,6,76
CodeYard.flask-snippets,Flask Snippets,Code Yard,113509,0,0,2020-08-20,72.4,DevHyperCoder/Flask-Snippets,2020-08-20,72.4,False,NONE,0,4
bladnman.auto-align,Auto-Align,bladnman,113456,4.8,5,2018-05-17,99.5,bladnman/auto-align,2022-04-19,52.4,False,NONE,12,3
ms-vscode.copilot-mermaid-diagram,vscode-mermAId,Microsoft,113284,5.0,7,2026-05-13,3.6,,,,,,,
satiromarra.code-sftp,SFTP,Satiro Marra,113143,4.23,13,2023-06-08,38.8,satiromarra/vscode-sftp,2024-01-13,31.6,False,NOASSERTION,26,25
ajshortt.tokyo-hack,Tokyo Hack,Alex Shortt,112887,5.0,4,2020-01-15,79.5,ajshortt/tokyo-hack,2020-01-15,79.5,False,MIT,4,20
Metabob.metabob,Metabob: Debug and Refactor with AI,Metabob,112821,4.75,16,2024-11-27,21.1,MetabobProject/metabob-vscode,2024-10-22,22.3,False,MIT,1,35
willstakayama.vscode-nextjs-snippets,NEXTJS Snippets tsx and jsx,willstakayama,112644,4.0,2,2021-06-26,62.2,william-takayama/vscode-nextjs-snippets,2022-06-06,50.9,False,MIT,0,3
fabriciohod.unity-dev-pack,Unity Dev Pack,fabriciohod,112607,5.0,5,2023-04-04,40.9,,,,,,,
TomRijndorp.find-it-faster,FindItFaster,Tom Rijndorp,112561,4.83,23,2024-09-16,23.5,tomrijndorp/vscode-finditfaster,2025-01-08,19.7,False,MIT,60,479
npclaudiu.vscode-gn,GN,npclaudiu,112550,5.0,2,2019-07-14,85.6,npclaudiu/vscode-gn,2026-03-06,5.9,True,BSD-3-Clause,1,8
SynapseVSCode.synapse,Fabric Data Engineering VS Code,Microsoft,112338,2.3,27,2026-07-31,1.1,,,,,,,
runningcoder.js-snippets,js snippets,runningcoder,112338,5.0,3,2020-06-03,74.9,RunningCoderLee/javascript-snippets,2020-07-13,73.6,False,MIT,1,0
hiro-sun.vscode-emacs,Emacs Keymap,hiro-sun,112292,3.25,16,2016-11-10,117.7,hiro-sun/vscode-emacs,2020-01-17,79.5,False,NONE,39,92
HuangShao.console-manager,console-manager,HuangShao,112235,5.0,1,2023-06-27,38.2,Huangshao1314/consolemanager,2023-09-16,35.5,False,NOASSERTION,0,2
samrapdev.outrun,Outrun,samrapdev,112099,4.78,9,2018-08-27,96.2,samrap/outrun-theme-vscode,2021-12-04,56.9,False,NONE,8,102
mikaelkristiansson87.react-theme-vscode,React Theme,mikaelkristiansson,111937,5.0,4,2024-12-06,20.8,mikaelkristiansson/react-theme-vscode,2024-12-06,20.8,False,MIT,0,4
formulahendry.azure-storage-explorer,Azure Storage Explorer,Jun Han,111851,5.0,3,2017-10-18,106.4,formulahendry/vscode-azure-storage-explorer,2017-10-18,106.4,False,MIT,12,9
iolevel.peachpie-vscode,PeachPie for Visual Studio Code,iolevel,111812,5.0,10,2021-06-15,62.5,peachpiecompiler/peachpie,2026-06-09,2.8,False,Apache-2.0,90,2488
bitwisecook.tcl,[DEPRECATED] Tcl,bitwisecook,111780,4.2,5,2026-03-22,5.4,,,,,,,
magicus.openjdk-devel,OpenJDK Development,Magnus Ihse Bursie,111697,0,0,2023-12-03,33.0,magicus/vscode-openjdk-devel,2023-12-03,33.0,False,MIT,0,8
AntiAntiSepticeye.vscode-color-picker,vscode-color-picker,AntiAntiSepticeye,111678,4.83,41,2021-12-03,56.9,antiantisepticeye/vscode-color-picker,2025-09-13,11.6,True,NONE,16,52
koehlma.markdown-math,Markdown Math,Maximilian Köhl,111667,5.0,3,2017-08-23,108.3,koehlma/vscode-markdown-math,2017-08-23,108.3,False,NONE,3,12
ms-kubernetes-tools.kind-vscode,Kubernetes Kind,Microsoft,111437,4.0,1,2020-03-26,77.2,deislabs/kind-vscode,2022-12-12,44.6,True,MIT,7,24
Yggdrasill-7C9.axios-snippets,Axios Snippets,Yggdrasill-7C9,111424,5.0,2,2019-01-15,91.5,Yggdrasill-7C9/vscode-axios-snippets,2019-01-15,91.5,False,MIT,1,3
chun.vscode-translate,translate,chun,111419,4.17,12,2018-05-30,99.1,jianzhichun/vscode-translate,2018-05-30,99.1,False,Apache-2.0,4,30
luongnd.edge,Edge template support,Luong Nguyen,111319,3.67,3,2019-05-13,87.6,duyluonglc/vscode-edge,2022-12-07,44.8,False,MIT,13,45
dhoeric.ansible-vault,ansible-vault,Eric Ho,111270,3.38,8,2018-04-30,100.1,dhoeric/vscode-ansible-vault,2023-01-11,43.7,False,NONE,22,26
eridem.vscode-postman,Postman Runner,Miguel Ángel Domínguez Coloma,110829,5.0,1,2026-08-05,0.9,,,,,,,
ms-vscode.Theme-PredawnKit,Predawn Theme Kit,Microsoft,110674,5.0,1,2017-04-04,112.9,Microsoft/vscode-themes,2023-06-05,38.9,True,MIT,23,74
jerrygoyal.shortcut-menu-bar,Shortcut Menu Bar,GorvGoyl,110490,4.91,35,2022-03-26,53.2,GorvGoyl/Shortcut-Menu-Bar-VSCode-Extension,2024-02-09,30.7,False,GPL-3.0,31,251
mervin.markdown-formatter,markdown-formatter,mervin,110446,4.29,7,2021-12-27,56.1,sumnow/markdown-formatter,2023-06-10,38.7,False,NONE,34,126
rjyoung.vscode-modern-vhdl-support,Modern VHDL,rjyoung,110422,5.0,5,2021-05-06,63.9,richjyoung/vscode-modern-vhdl,2022-04-10,52.7,False,MIT,12,33
jpogran.puppet-vscode,Puppet,James Pogran,110401,5.0,6,2020-03-31,77.0,lingua-pupuli/puppet-vscode,2026-09-01,0.0,False,Apache-2.0,26,82
Centuplex.quokka,Quokka,Centuplex,110360,5.0,2,2022-02-25,54.2,,,,,,,
leighlondon.eml,Email,leighlondon,110353,4.82,11,2020-03-07,77.8,leighlondon/eml,2020-03-07,77.8,False,MIT,2,8
4ops.packer,Packer,Anton Kulikov,110270,3.75,4,2021-09-13,59.6,4ops/vscode-language-packer,2022-06-06,50.9,False,MIT,14,11
learn-pack.learnpack-vscode,LearnPack,learnpack,110110,5.0,2,2024-04-15,28.5,learnpack/vscode,2024-08-15,24.5,False,MIT,4,1
Sinclair.react-developer-tools,React Developer Tools,TrulySinclair,110087,0,0,2023-04-05,40.9,,,,,,,
Google.arb-editor,ARB Editor,Google,110070,5.0,2,2026-08-07,0.8,,,,,,,
vshaxe.haxe-debug,Flash Debugger,Haxe Foundation,110043,0,0,2019-09-11,83.7,vshaxe/flash-debugger,2023-03-03,42.0,False,MIT,9,25
Prettier.prettier-vscode,Prettier - Code formatter,Prettier (DO NOT USE),110014,5.0,3,2026-01-21,7.3,,,,,,,
RamiroBerrelleza.bitbucket-pull-requests,Bitbucket Pull Requests,Ramiro Berrelleza,109935,5.0,5,2019-09-28,83.1,,,,,,,
circleci.circleci,CircleCI,CircleCI,109902,4.84,19,2026-07-07,1.8,,,,,,,
ScooterSoftware.bcompare-vscode,Beyond Compare,Scooter Software,109794,4.2,10,2024-02-28,30.1,ScooterSoftware/bcompare-vscode,2025-04-22,16.3,False,MIT,15,12
salesforce.salesforcedx-vscode-ui-preview,Salesforce Live Preview,Salesforce,109752,0,0,2026-08-24,0.3,,,,,,,
formulahendry.platformio,IoT Utility,Jun Han,109620,4.86,7,2018-12-06,92.8,formulahendry/vscode-platformio,2018-12-08,92.8,False,MIT,6,67
chenxsan.vscode-standard-format,JavaScript Standard Format,Sam Chen,109479,2.74,19,2016-09-27,119.1,chenxsan/vscode-standard-format,2016-09-27,119.1,True,NOASSERTION,1,6
georgykurian.laravel-ide-helper,Laravel Ide Helper,georgykurian,109473,5.0,7,2026-01-22,7.3,,,,,,,
swellaby.python-pack,Python Extension Pack,Swellaby,109419,5.0,1,2020-06-29,74.1,swellaby/vscode-python-pack,2023-07-18,37.5,False,MIT,8,0
subframe7536.custom-ui-style,Custom UI Style,subframe7536,109227,4.8,15,2026-06-29,2.1,,,,,,,
GuodongSun.vscode-git-cruise,Git History,Guodong Sun,109227,5.0,18,2025-08-13,12.6,,,,,,,
shuworks.vscode-table-formatter,Table Formatter,Shuzo Iwasaki,109214,4.53,17,2017-08-05,108.9,shuGH/vscode-table-formatter,2022-03-29,53.1,False,MIT,18,50
sjhuangx.vscode-scheme,vscode-scheme,Allen Huang,109128,4.5,6,2019-03-26,89.2,sjhuangx/vscode-scheme,2023-01-07,43.8,False,MIT,12,40
bmd.stm32-for-vscode,stm32-for-vscode,Bureau Moeilijke Dingen,108611,4.55,11,2025-02-04,18.9,bmd-studio/stm32-for-vscode,2025-09-02,12.0,False,MIT,49,262
Crozzo.the-powerful-bootstrap,The Powerful Bootstrap,Crozzo,108583,5.0,1,2019-07-31,85.1,,,,,,,
nabsolutions.nab-al-tools,NAB AL Tools,NAB Solutions AB,108475,5.0,12,2026-06-15,2.6,,,,,,,
sourcegraph.amp,Amp (Research Preview),Sourcegraph,108457,4.21,34,2026-03-06,5.9,,,,,,,
coderfee.vscode-weapp-api,vscode weapp api,coderfee,108251,2.0,2,2016-11-07,117.8,coderfe/vscode-weapp,2016-11-07,117.8,False,MIT,0,3
AutomataLabs.copilot-mcp,Copilot MCP + Agent Skills Manager,Automata Labs,108167,4.25,8,2026-06-15,2.6,,,,,,,
Gydunhn.typescript-essentials,Typescript-Essentials,Gydunhn,108156,3.67,3,2025-05-08,15.8,,,,,,,
eseom.nunjucks-template,Nunjucks Template,eseom,108095,4.6,5,2022-04-07,52.8,eseom/nunjucks-template,2025-11-19,9.4,False,NONE,16,42
philnash.ngrok-for-vscode,ngrok for VSCode,philnash,108057,4.22,9,2023-01-15,43.5,philnash/ngrok-for-vscode,2026-07-22,1.3,False,MIT,22,121
JillMNolan.python-essentials,Python Essentials,Jill M. Nolan,108020,3.67,3,2020-10-30,70.0,jillmnolan/python-essentials,2023-03-04,42.0,False,MIT,0,1
JamesBirtles.svelte-vscode,Svelte,James Birtles,108017,3.67,9,2019-10-06,82.9,UnwrittenFun/svelte-vscode,2020-05-06,75.9,True,MIT,0,208
renxzen.google-colab-theme,Google Colab Dark Theme,renxzen,107827,5.0,4,2021-10-14,58.6,renxzen/googleColabTheme,2021-10-14,58.6,False,NONE,0,4
epolicardo.sql-server-profiler-tool,SQL Server Profiler Tool,epolicardo,107781,5.0,1,2026-06-25,2.2,,,,,,,
thomascsd.vscode-readme-pattern,Readme Pattern,thomascsd,107613,5.0,3,2020-08-31,72.0,thomascsd/vscode-readme-pattern,2025-11-18,9.4,False,MIT,1,11
joshrmosier.streamlit-runner,Streamlit Runner,joshrmosier,107380,5.0,1,2026-03-11,5.7,,,,,,,
xaver.theme-ysgrifennwr,Ysgrifennwr Theme,Xaver Hellauer,107361,5.0,7,2019-02-19,90.4,xaverh/theme-ysgrifennwr,2023-07-18,37.5,False,BSD-3-Clause,2,25
RoscoP.ActiveFileInStatusBar,Active File In StatusBar,RoscoP,107358,4.94,18,2017-08-08,108.8,RoscoP/ActiveFileInStatusBar,2021-11-06,57.8,False,MIT,18,24
Nuxtr.nuxt-vscode-extentions,Nuxt Extension Pack,Nuxtr,107301,5.0,1,2024-12-25,20.2,nuxtrdev/nuxt-vscode-extentions,2024-12-25,20.2,False,MIT,0,11
alefragnani.delphi-themes,Delphi Themes,Alessandro Fragnani,107248,5.0,4,2024-03-29,29.1,alefragnani/vscode-delphi-themes,2026-07-15,1.6,False,MIT,0,9
evils.uniapp-vscode,uniapp小程序扩展,evils,107088,4.83,6,2022-06-30,50.1,EvStorM/uniapp-vscode,2021-10-21,58.3,False,NONE,4,10
TanishqKancharla.opencode-vscode,OpenCode GUI,Tanishq Kancharla,107009,2.33,3,2026-03-07,5.8,,,,,,,
noku.rails-run-spec-vscode,Rails Run Specs,Peter Negrei,106867,5.0,6,2021-10-18,58.4,noku/rails-run-spec-vscode,2024-02-05,30.8,False,MIT,17,37
Entuent.fira-code-nerd-font,Fira Code Nerd Font / Icons,Entuent,106798,5.0,1,2023-07-11,37.7,intellis-team/fira-code-nerd-icons,2023-07-11,37.7,False,MIT,0,2
DavidKol.fastcompare,Fast Compare,David Kolář,106708,5.0,20,2026-07-12,1.7,,,,,,,
wraith13.bracket-lens,Bracket Lens,wraith13,106701,4.67,15,2022-07-07,49.8,wraith13/bracket-lens-vscode,2022-07-20,49.4,False,BSL-1.0,19,52
kangping.luaide,luaide,kangping,106689,4.48,23,2021-08-11,60.7,,,,,,,
NeodynamicSRL.jspm,JSPrintManager,Neodynamic,106482,0,0,2020-08-12,72.6,neodynamic/JSPrintManager,2026-05-18,3.5,False,NONE,6,304
luqimin.tiny-light,Tiny Light,luqimin,106458,4.91,11,2024-07-11,25.7,,,,,,,
azure-automation.vscode-azureautomation,Azure Automation,Microsoft,106398,3.64,11,2024-07-08,25.8,microsoft/vscode-azureAutomation,2023-07-27,37.2,False,MIT,29,18
tomoki1207.vscode-input-sequence,vscode-input-sequence,tomoki1207,106323,4.97,31,2016-11-09,117.7,tomoki1207/vscode-input-sequence,2021-04-04,64.9,False,MIT,11,37
arthurwhite.white,White,Arthur White,106262,4.82,11,2018-11-14,93.6,arthurwhite/white-theme-vscode,2021-07-04,61.9,False,NONE,2,83
aki77.rails-db-schema,Rails DB Schema,aki77,106004,5.0,1,2024-06-19,26.4,aki77/vscode-rails-db-schema,2026-06-28,2.1,True,MIT,0,12
johnny-zhao.oai-compatible-copilot,OAI Compatible Provider for Copilot,Johnny Zhao,105937,5.0,36,2026-05-18,3.5,,,,,,,
mishkinf.goto-next-previous-member,Go to Next/Previous Member,Mishkin Faustini,105937,4.8,25,2025-01-30,19.0,mishkinf/vscode-goto-next-previous-member,2025-01-30,19.0,False,NONE,12,46
vsciot-vscode.azure-iot-tools,Azure IoT Tools,Microsoft,105924,5.0,3,2019-07-19,85.4,Microsoft/vscode-azure-iot-tools,2023-07-11,37.7,False,MIT,32,21
sam-the-programmer.jupyter-theme,Jupyter Theme,SamCoding,105877,5.0,2,2022-06-13,50.6,sam-the-programmer/vscode-jupyter-theme,2025-04-23,16.3,False,NONE,0,10
yzhang.dictionary-completion,Dictionary Completion,Yu Zhang,105874,5.0,6,2024-02-18,30.4,yzhang-gh/vscode-dic-completion,2024-06-27,26.1,False,MIT,20,59
HanWang.android-adb-wlan,Android ADB WLAN — Wireless Debugging,deskbtm,105838,4.2,5,2026-06-07,2.8,,,,,,,
ilich8086.ColdFusion,coldfusion,Ilya Verbitskiy,105825,3.82,11,2018-01-01,104.0,ilich/vscode-coldfusion,2023-11-28,33.1,False,MIT,11,43
lanza.lldb-vscode,LLDB VSCode,lanza,105753,5.0,2,2020-11-05,69.8,lanza/lldb-vscode,2023-05-08,39.8,True,NOASSERTION,3,7
Monk3yDev.kvlang,KvLang,Monk3yDev,105648,3.88,8,2021-03-03,66.0,Monk3yDev/kvlang-vscode,2022-12-07,44.8,False,MIT,11,11
daiyy.quick-html-previewer,Quick HTML Previewer,daiyy,105645,4.57,21,2019-10-26,82.2,daiyy2009/quick-preview,2022-12-07,44.8,False,NONE,14,17
Arm.virtual-hardware,Arm Virtual Hardware,Arm,105627,0,0,2025-01-24,19.2,ARM-software/vscode-virtual-hardware,2025-01-24,19.2,False,NOASSERTION,2,4
ducfilan.pug-formatter,pug (jade) formatter,ducfilan,105559,5.0,2,2019-08-21,84.4,ducfilan/vscode-pug-formatter,2022-12-02,45.0,False,NONE,4,1
ngtystr.ppm-pgm-viewer-for-vscode,PBM/PPM/PGM Viewer for Visual Studio Code,ngtystr,105508,5.0,4,2026-04-28,4.1,,,,,,,
kodezi.kodezi,"Kodezi AI, (Autocorrect & More) - for Python, JavaScript, TypeScript, C++, PHP, ",Kodezi,105493,4.08,12,2025-07-16,13.5,,,,,,,
Alan.stylus,stylus,AlanCezarAraujo,105345,4.0,1,2015-11-19,129.4,AlanCezarAraujo/vs-code-stylus,2015-11-19,129.4,False,NONE,2,6
MelvinGuerrero.latino-vscode,Lenguaje Latino,Melvin Guerrero,105342,5.0,1,2022-07-02,50.0,MelvinG24/Latino-VSCode,2022-07-02,50.0,False,MIT,4,3
alexowl.transparent-color-theme,Transparent Color Theme,Alex Owl,105248,4.5,2,2023-08-19,36.4,AlexOwl/vscode-transparent-color-theme,2023-08-19,36.4,False,MIT,10,27
HyunKyunMoon.gzipdecompressor,Gzip Decompressor,HyunKyun Moon,105177,4.2,10,2024-04-08,28.8,hyeongyun0916/GZIP_Decompressor,2024-04-08,28.8,False,MIT,8,15
hyb1996.auto-js-pro-ext,Auto.js-Pro-Ext,hyb1996,104739,5.0,1,2023-03-05,41.9,,,,,,,
danielroedl.meld-diff,Meld Diff,Daniel Rödl,104640,4.2,10,2024-10-27,22.1,danielroedl/vsc-meld-diff,2025-11-21,9.3,False,MIT,10,17
Anjali.clipboard-history,Clipboard History,Anjali,104601,3.75,20,2017-06-07,110.8,aefernandes/vscode-clipboard-history-extension,2019-10-14,82.6,False,MIT,22,40
manishsencha.readme-preview,readme-preview,Manish Sencha,104564,5.0,2,2023-05-23,39.3,manishsencha/vscode-readme-preview,2026-06-05,2.9,False,NONE,2,1
EchoAPI.echoapi-for-vscode,EchoAPI for VS Code,EchoAPI,104538,4.48,29,2025-09-17,11.5,,,,,,,
Dheovani.svg-viewer,SVG-Viewer,Dheovani,104472,5.0,3,2024-03-05,29.9,,,,,,,
JoeyYiZhao.mongo-runner,Mongo Runner,Joey Yi Zhao,104336,3.33,6,2022-02-23,54.2,zhaoyi0113/mongodb-runner,2023-09-03,35.9,False,NOASSERTION,27,18
cymonk.sql-formatter,SQL Formatter,Cymon,104288,2.43,14,2018-01-29,103.1,cymonbr/SqlFormatter-VSCode,2018-01-29,103.1,False,NONE,4,9
dustinsanders.an-old-hope-theme-vscode,An Old Hope Theme,Dustin Sanders,104193,4.79,24,2021-07-17,61.5,,,,,,,
thisismanta.stylus-supremacy,Manta's Stylus Supremacy,Anantachai Saothong,104176,4.33,9,2026-05-05,3.9,,,,,,,
arzg.intellij-theme,IntelliJ Theme,arzg,104169,5.0,1,2022-05-12,51.7,arzg/intellij-theme,2022-05-12,51.7,True,NONE,1,14
franneck94.vscode-c-cpp-dev-extension-pack,C/C++ Extension Pack,franneck94,104069,5.0,2,2026-06-06,2.9,,,,,,,
ms-vscode.brackets-pack,Brackets Extension Pack,Microsoft,104030,2.6,5,2021-02-26,66.1,Microsoft/vscode-brackets-pack,2023-06-13,38.6,True,MIT,2,6
henriqueBruno.github-repository-manager,GitHub Repository Manager,Henrique Bruno,103890,4.9,10,2023-06-12,38.7,SrBrahma/GitHub-Repository-Manager,2025-11-29,9.1,False,MIT,5,41
alefragnani.delphi-keybindings,Delphi Keymap,Alessandro Fragnani,103836,5.0,4,2025-02-04,18.9,alefragnani/vscode-delphi-keybindings,2026-08-18,0.5,False,GPL-3.0,2,12
dkundel.vscode-new-file,Advanced New File,Dominik Kundel,103764,4.2,10,2018-03-12,101.7,dkundel/vscode-new-file,2024-09-06,23.8,False,MIT,28,98
sakamoto66.vscode-playwright-test-runner,Playwright Test Runner,sakamoto66,103651,5.0,2,2023-07-07,37.8,sakamoto66/vscode-playwright-test-runner,2023-07-07,37.8,False,MIT,9,3
TeodoroVIllanueva.php-live-server,php-live-server,Teodoro VIllanueva,103586,3.0,2,2019-06-09,86.8,,,,,,,
skyapps.fish-vscode,fish-vscode,skyapps,103557,4.6,5,2018-10-22,94.3,aaronsky/fish-vscode,2022-11-29,45.1,False,MIT,3,10
patrys.vscode-code-outline,Code Outline,Patryk Zawadzki,103481,4.91,76,2018-05-16,99.5,patrys/vscode-code-outline,2018-07-11,97.7,True,MIT,51,250
sidneys1.gitconfig,Gitconfig Syntax,sidneys1,103459,5.0,2,2019-08-27,84.2,Sidneys1/GitConfigVSCode,2019-08-27,84.2,False,MIT,0,5
midnightsyntax.vscode-wrap-console-log,Wrap Console Log,midnightsyntax,103348,5.0,5,2019-02-19,90.4,midnightsyntax/vscode-wrap-console-log,2023-07-06,37.9,False,NONE,12,31
Misodee.vscode-nbt,NBT Viewer,Misode,103099,5.0,12,2026-08-20,0.4,,,,,,,
jeppeandersen.vscode-kafka,Tools for Apache Kafka®,Jeppe Andersen,102659,4.75,12,2026-08-15,0.6,,,,,,,
10nates.ollama-autocoder,Ollama Autocoder,10nates,102656,5.0,5,2025-04-07,16.8,,,,,,,
galarius.vscode-opencl,OpenCL,galarius,102604,5.0,5,2026-07-05,1.9,,,,,,,
letrieu.expand-region,expand-region,Le Trieu,102581,4.9,31,2019-12-14,80.6,windwp/vscode-expand-region,2023-12-11,32.7,False,GPL-3.0,19,62
Wscats.delete-node-modules,Node Modules,Eno Yao,102514,4.36,50,2020-12-15,68.5,Wscats/delete-node-modules,2026-03-31,5.1,False,MIT,0,43
ThreadHeap.serverless-ide-vscode,Serverless IDE,ThreadHeap,102450,3.83,6,2023-12-05,32.9,threadheap/serverless-ide-vscode,2024-04-17,28.5,False,NONE,32,196
rajeshroyal896.extended-html5-boilerplate,Extended Html5 Boilerplate,rajesh royal,102370,5.0,2,2020-04-10,76.7,Rajesh-Royal/extended-html5-boilerplate-vscode,2020-07-13,73.6,False,MIT,1,2
abierbaum.vscode-file-peek,File Peek,abierbaum,102346,4.0,7,2016-06-07,122.8,abierbaum/vscode-file-peek,2020-07-26,73.2,False,NONE,11,48
nerudevs.jellyfish-dark,Jellyfish,neru devs,102308,5.0,3,2023-06-09,38.8,isneru/vsc-themes,2023-07-25,37.3,False,NONE,1,2
Datadog.datadog-vscode,Datadog,Datadog,102277,5.0,4,2026-08-26,0.2,,,,,,,
barrettotte.ibmi-languages,IBMi Languages,barrettotte,102266,4.5,6,2026-08-09,0.8,,,,,,,
wbrakowski.al-navigator,AL Navigator,Waldemar Brakowski,102220,5.0,3,2026-06-08,2.8,,,,,,,
lihuiwang.vue-alias-skip,别名路径跳转,lihuiwang,102209,5.0,4,2020-10-19,70.4,,,,,,,
pancho111203.vscode-ipython,IPython for VSCode,pancho111203,101927,3.0,2,2018-04-24,100.3,pancho111203/vscode-ipython,2019-04-02,89.0,False,NONE,11,15
raashida.fixthecode-vs,Sea Green Theme,Raashid A,101923,4.38,8,2018-03-29,101.1,99xt/Sea-green-theme,2020-02-03,78.9,False,NONE,6,12
Arm.arm-debugger,Arm Debugger,Arm,101918,0,0,2026-04-16,4.5,,,,,,,
jigar-patel.OdooSnippets,Odoo Snippets,Droggol,101824,4.9,10,2022-01-15,55.5,droggol/VscOdooSnippets,2023-04-20,40.4,False,MIT,5,54
fosshaas.fontsize-shortcuts,FontSize Shortcuts ,Foss & Haas GmbH,101798,3.93,15,2018-04-19,100.4,foss-haas/vsc-fontsize-shortcuts,2020-02-08,78.7,True,MIT,5,10
chef-software.Chef,Chef Infra Extension for Visual Studio Code,Chef,101755,4.8,5,2026-08-25,0.2,,,,,,,
koszti.snowflake-driver-for-sqltools,Snowflake Driver for SQLTools,Peter Kosztolanyi,101679,4.0,4,2022-11-16,45.5,,,,,,,
origamid.origamid-next,Origamid Next,Origamid,101653,4.76,17,2026-06-17,2.5,,,,,,,
JohnnyMorganz.luau-lsp,Luau Language Server,JohnnyMorganz,101632,4.33,12,2026-07-14,1.6,,,,,,,
tatsy.vscode-3d-preview,vscode-3d-preview,Tatsuya Yatagawa,101547,5.0,7,2025-01-27,19.1,tatsy/vscode-3d-preview,2025-01-27,19.1,False,GPL-3.0,7,51
aslamanver.jar-builder,JAR Builder,Tillion,101480,3.17,6,2020-04-15,76.5,aslamanver/jar-builder,2022-12-30,44.1,False,MIT,6,3
h5web.vscode-h5web,H5Web,H5Web,101117,5.0,11,2026-04-20,4.4,,,,,,,
evilcat.norminette-42,norminette-42,evilcat,101079,5.0,2,2018-10-03,94.9,Evilcat325/Norminette-Vscode,2018-10-03,94.9,False,MIT,0,3
devCAT.lua-debug,Lua Debugger,devCAT,101066,4.0,2,2019-04-02,89.0,devcat-studio/VSCodeLuaDebug,2023-09-03,35.9,False,NONE,19,76
xiaoyongdong.srecord,Motorola S-Record,Yongdong Xiao,100968,5.0,1,2026-01-18,7.4,,,,,,,
naumovs.node-modules-resolve,Node modules resolve,Sergii N,100953,5.0,7,2016-09-15,119.5,naumovs/vscode-ext-node-module-resolve,2016-09-15,119.5,False,NONE,3,9
hbenl.vscode-jasmine-test-adapter,Jasmine Test Explorer,Holger Benl,100933,3.92,12,2025-06-21,14.4,,,,,,,
